StopId,Code,Name,StopType,Zone,Street,Lng,Lat,Routes
1115,Q12 122,Bến xe An Sương,Trụ dừng,Quận 12,Quốc lộ 22,106.613517,10.845803,"04, 104, 122, 13, 145, 24, 27, 33, 60-5, 62-5, 65, 71, 85"
1239,HHM 058,Bến xe An Sương,Trụ dừng,Huyện Hóc Môn,Quốc lộ 22,106.613522,10.845187,"04, 122, 13, 145, 24, 33, 60-5, 62-5, 65, 71, 74, 85, 94"
166,BX41,Bến xe An Sương,Bến xe,Quận 12,Quốc lộ 22,106.61337280273438,10.843737602233888,"04, 104, 122, 151, 27, 33, 41, 60-5, 61-3, 62-5, 65, 71, 74, 85"
167,Q12 135,Bitis,Nhà chờ,Quận 12,Trường Chinh,106.617347,10.838891,"04, 104, 145, 27, 41, 65"
172,Q12 136,Chùa Lạc Quang,Nhà chờ,Quận 12,Trường Chinh,106.620212,10.834497,"04, 104, 145, 27, 41, 65"
168,Q12 137,Chùa Vĩnh Phước,Nhà chờ,Quận 12,Trường Chinh,106.621794,10.83202,"04, 104, 145, 27, 41, 65"
169,Q12 139,Cầu Tham Lương - Siêu thị Thiên Hòa,Nhà chờ,Quận 12,Trường Chinh,106.62586,10.82624,"04, 104, 13, 145, 23, 27, 41, 62, 65, 94"
174,QTP 010,Trạm Dệt Thành Công,Nhà chờ,Quận Tân Phú,Trường Chinh,106.629825,10.822315,"04, 104, 13, 145, 23, 27, 32, 41, 62, 65, 94"
173,QTP 011,Trạm KCN Tân Bình,Nhà chờ,Quận Tân Phú,Trường Chinh,106.630615,10.819386,"04, 104, 145, 23, 27, 28, 62, 65"
176,QTP 012,Ngã 3 Chế Lan Viên,Nhà chờ,Quận Tân Phú,Trường Chinh,106.632377,10.814455,"04, 104, 145, 23, 27, 28, 62, 65"
175,QTP 013,Chế Lan Viên,Nhà chờ,Quận Tân Phú,Trường Chinh,106.632748,10.812878,"04, 104, 145, 16, 23, 27, 28, 62, 63-1, 65"
177,QTP 014,Trạm Đài Liệt Sỹ,Nhà chờ,Quận Tân Phú,Trường Chinh,106.634019,10.808689,"04, 104, 145, 16, 23, 27, 28, 48, 60-7, 62, 63-1, 65"
178,QTB 118,Thượng Uyển,Nhà chờ,Quận Tân Bình,Cộng Hòa,106.636055,10.806144,"04, 104, 145, 28, 60-7, 63-1"
180,QTB 119,Ngã tư Tân Kỳ Tân Quý,Trụ dừng,Quận Tân Bình,Cộng Hòa,106.637887,10.803541,"04, 104, 145, 28, 60-7, 63-1"
181,QTB 120,ETown,Nhà chờ,Quận Tân Bình,Cộng Hòa,106.640253,10.802371,"04, 104, 145, 28, 60-7, 63-1"
179,QTB 121,Ngã ba Bình Giã,Trụ dừng,Quận Tân Bình,Cộng Hòa,106.644292,10.802055,"04, 104, 145, 28, 60-7, 63-1"
183,QTB 122,Công ty Lô Hội,Nhà chờ,Quận Tân Bình,Cộng Hòa,106.650413,10.801544,"04, 104, 145, 28, 60-7, 63-1"
182,QTB 123,Pico Plaza,Nhà chờ,Quận Tân Bình,Cộng Hòa,106.653637,10.801254,"04, 104, 145, 28, 60-7, 63-1"
185,QTB 124,Ngã ba Út tịch,Trụ dừng,Quận Tân Bình,Cộng Hòa,106.656679,10.800985,"04, 104, 145, 28, 60-7, 63-1"
184,QTB 125,Siêu thị Maximart Cộng Hòa,Nhà chờ,Quận Tân Bình,Cộng Hòa,106.658819,10.800833,"04, 104, 145, 28, 60-7, 63-1"
187,QTB 036,Công viên Hoàng Văn Thụ,Nhà chờ,Quận Tân Bình,Hoàng Văn Thụ,106.663578,10.800469,"04, 08, 103, 104, 148, 50, 59, 60-7, 63-1, 64"
186,QTB 037,Bảo Tàng Miền Đông,Nhà chờ,Quận Tân Bình,Hoàng Văn Thụ,106.666372,10.800237,"04, 08, 104, 109, 152, 60-7, 63-1, 64"
188,QPN 043,Cây xăng Quân khu 7,Trụ dừng,Quận Phú Nhuận,Nguyễn Văn Trỗi,106.66847,10.799589,"04, 109, 152"
190,QPN 044,Bệnh viện Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,Nguyễn Văn Trỗi,106.670744,10.798282,"04, 109, 152"
191,QPN 045,Cổng Xe lửa,Trụ dừng,Quận Phú Nhuận,Nguyễn Văn Trỗi,106.673609,10.796596,"04, 109, 152"
189,QPN 046,Trung tâm Văn hóa Quận Phú Nhuận,Trụ dừng,Quận Phú Nhuận,Nguyễn Văn Trỗi,106.675894,10.795236,"04, 109, 152"
193,QPN 047,Ngã tư Trần Huy Liệu,Trụ dừng,Quận Phú Nhuận,Nguyễn Văn Trỗi,106.679167,10.793276,"04, 109, 152"
192,Q3 052,Chùa Vĩnh Nghiêm,Trụ dừng,Quận 3,Nam Kỳ Khởi Nghĩa,106.683022,10.790381,"04, 109, 152, 72-1"
196,Q3 053,Trần Quốc Toản,Trụ dừng,Quận 3,Nam Kỳ Khởi Nghĩa,106.686897,10.786831,"04, 109, 152"
194,Q3 054,Viện Pasteur,Nhà chờ,Quận 3,Nam Kỳ Khởi Nghĩa,106.688474,10.785351,"04, 109, 152"
198,Q3 055,Điện Biên Phủ,Nhà chờ,Quận 3,Nam Kỳ Khởi Nghĩa,106.69099,10.783116,"04, 109, 152"
195,Q3 056,Coop Mart Nguyễn Đình Chiểu,Nhà chờ,Quận 3,Nam Kỳ Khởi Nghĩa,106.693152,10.78113,"04, 109, 152, 31, 93"
197,Q3 057,Trường THPT Lê Quý Đôn,Nhà chờ,Quận 3,Nam Kỳ Khởi Nghĩa,106.69452,10.779844,"04, 109, 152, 31, 93"
200,Q1 075,Tòa án Nhân dân Thành Phố,Nhà chờ,Quận 1,Nam Kỳ Khởi Nghĩa,106.698647,10.776052,"04, 109, 152, 18, 31, 36, 52, 93"
199,Q1 076,Chùa Ông,Trụ dừng,Quận 1,Nam Kỳ Khởi Nghĩa,106.699722,10.773957,"04, 109, 152, 18, 31, 36, 44, 52, 93"
201,Q1 077,Trường CĐKT Cao Thắng,Trụ dừng,Quận 1,Nam Kỳ Khởi Nghĩa,106.700851,10.771416,"04, 109, 152, 18, 31, 36, 44, 52, 93"
82,Q1 023,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Hàm Nghi,106.699326,10.771243,"04, 18, 20"
2393,Q6 096,Tháp Mười,Trụ dừng,Quận 6,Tháp Mười,106.653036,10.750326,"05, 39, 47"
897,Q5 079,Tạ Uyên,Trụ dừng,Quận 5,Tạ Uyên,106.65383,10.754606,"05, 103, 23"
1580,Q5 041,Khách sạn Hoàng Hậu,Biển treo,Quận 5,Nguyễn Chí Thanh,106.655022,10.757026,05
1050,Q5 042,Chợ Thiếc,Trụ dừng,Quận 5,Nguyễn Chí Thanh,106.657616,10.757568,"05, 62"
281,Q5 043,Bệnh viện Chợ Rẫy,Nhà chờ,Quận 5,Nguyễn Chí Thanh,106.660128,10.758079,"05, 45, 62, 94"
282,Q5 044,Lý Thường Kiệt,Trụ dừng,Quận 5,Nguyễn Chí Thanh,106.662006,10.758443,"05, 45"
283,Q5 045,Chung cư 155 Nguyễn Chí Thanh,Nhà chờ,Quận 5,Nguyễn Chí Thanh,106.666056,10.759281,"05, 45"
284,Q5 046,Trường Kinh tế Công nghệ,Nhà chờ,Quận 5,Nguyễn Chí Thanh,106.668019,10.759649,"05, 45"
285,Q10 023,Trường Khiếm thị Nguyễn Đình Chiểu,Trụ dừng,Quận 10,Ngô Gia Tự,106.669511,10.760582,"05, 150"
286,Q10 024,Hòa Hảo,Trụ dừng,Quận 10,Ngô Gia Tự,106.671093,10.762933,"05, 150"
288,Q10 020,Chợ Lê Hồng Phong,Nhà chờ,Quận 10,Lê Hồng Phong,106.675444,10.764703,"05, 91"
3164,BX13,Lê Hồng Phong,Bến xe,Quận 5,Lê Hồng Phong,106.676592,10.761252,"05, 53"
287,Q1 088,Phạm Viết Chánh,Nhà chờ,Quận 1,Nguyễn Thị Minh Khai,106.682533,10.766214,"05, 06, 14, 38, 69"
290,Q1 089,Bệnh viện Từ Dũ,Nhà chờ,Quận 1,Nguyễn Thị Minh Khai,106.685024,10.768709,"05, 06, 14, 38, 69"
289,Q1 090,Tôn Thất Tùng,Trụ dừng,Quận 1,Nguyễn Thị Minh Khai,106.687943,10.77185,"05, 06, 14, 38, 69"
292,Q1 091,Sở Y Tế,Nhà chờ,Quận 1,Nguyễn Thị Minh Khai,106.690158,10.774179,"05, 06, 14, 28"
242,Q1 092,Nhà Văn Hóa Lao Động,Nhà chờ,Quận 1,Nguyễn Thị Minh Khai,106.692757,10.777097,"05, 06, 14, 28"
291,Q1 093,Pasteur,Nhà chờ,Quận 1,Nguyễn Thị Minh Khai,106.696434,10.781031,"05, 06, 14, 31"
294,Q1 094,Mạc Đỉnh Chi,Trụ dừng,Quận 1,Nguyễn Thị Minh Khai,106.699503,10.784191,"05, 06, 14, 45, 52"
296,Q1 095,Đinh Tiên Hoàng,Trụ dừng,Quận 1,Nguyễn Thị Minh Khai,106.70137,10.786146,"05, 06, 14, 45, 52"
293,Q1 096,Thảo Cầm Viên,Nhà chờ,Quận 1,Nguyễn Thị Minh Khai,106.70459,10.789598,"05, 06, 14, 19, 52"
295,Q1 097,Cầu Thị Nghè,Nhà chờ,Quận 1,Nguyễn Thị Minh Khai,106.705597,10.790669,"05, 06, 14, 19, 52"
298,QBTH 126,Nhà Thờ Thị Nghè,Nhà chờ,Quận Bình Thạnh,Xô Viết Nghệ Tĩnh,106.708156,10.793418,"05, 06, 14, 19, 52"
297,QBTH 125,Trung tâm Dưỡng Lão,Trụ dừng,Quận Bình Thạnh,Xô Viết Nghệ Tĩnh,106.71057,10.796533,"05, 06, 14, 19, 44, 52"
300,QBTH 124,Trường trung học Gia Định,Trụ dừng,Quận Bình Thạnh,Xô Viết Nghệ Tĩnh,106.711203,10.798999,"05, 06, 14, 19, 44, 52"
299,QBTH 123,Ngã Ba Hàng Xanh,Biển treo,Quận Bình Thạnh,Xô Viết Nghệ Tĩnh,106.711509,10.803262,"05, 08, 14, 146, 19, 24, 43, 44, 45, 60-3, 67, 91, 93"
302,QBTH 122,Đài Liệt sĩ,Biển treo,Quận Bình Thạnh,Xô Viết Nghệ Tĩnh,106.711965,10.808831,"05, 08, 14, 146, 19, 24, 44, 45, 60-3, 67, 91, 93"
301,QBTH 135,Siêu thị Coop Mart,Trụ dừng,Quận Bình Thạnh,Quốc lộ 13,106.71241,10.810791,"05, 08, 14, 146, 19, 24, 43, 45, 60-3, 64, 67, 93"
305,QBTH 138,Cổng ra - Bến xe Miền Đông 1,Trụ dừng,Quận Bình Thạnh,Quốc lộ 13,106.712791,10.813853,"05, 08, 146, 43, 45, 60-3, 64, 67, 91, 93"
304,QTD 198,Trường TH Bình Triệu,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.71434,10.829247,"05, 19, 91"
309,QTD 199,Trạm xăng dầu,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.714149,10.832655,"05, 19"
306,QTD 200,Cầu Ông Dầu,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.714012,10.836135,"05, 19"
310,QTD 201,Đường số 3,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.715317,10.838815,"05, 19"
312,QTD 202,Đường số 4,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.71714,10.841072,"05, 19"
307,QTD 203,Cân Nhơn Hòa,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.718307,10.844687,"05, 19, 91"
308,QTD 204,Ngã 3 Hiệp Bình,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.718704,10.848944,"05, 19"
314,QTD 205,Ngã 3 Đường Hiệp Bình,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.721222,10.852921,"05, 19, 89"
316,QTD 206,Trạm y tế Hiệp Bình Phước,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.722504,10.855787,"05, 19, 89"
311,QTD 207,UBND P.Hiệp Bình Phước,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.723663,10.858809,"05, 19, 89"
313,QTD 208,Hồ Bơi,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.724564,10.861172,"05, 19, 89"
318,QTD 209,Ngã 4 Bình Phước,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.724792,10.863845,"05, 19, 89, 91"
315,QTD 159,Ngã ba mũi tàu đường Gò Dưa ,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.727425,10.86689,"05, 19, 29, 33, 60-1, 60-5, 89"
320,QTD 160,Chợ Đầu Mối,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.730198,10.86831,"05, 19, 29, 33, 60-1, 60-5, 89"
317,QTD 161,Chợ Tam Bình,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.73538,10.87086,"05, 19, 33, 60-1"
322,QTD 162,Hồ Bơi,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.739666,10.871766,"05, 19, 33, 60-1"
319,QTD 163,Chợ Tam Hải,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.744081,10.872935,"05, 19, 33, 60-1"
321,QTD 164,Cầu vượt Sóng Thần,Nhà chờ,Quận Thủ Đức,Quốc lộ 1,106.747128,10.873905,"05, 19, 33, 60-1"
323,QTD 165,Bến xe Lam Hồng,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.75562,10.875706,"05, 19, 33, 60-1"
325,QTD 166,Giày da Thái Bình,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.757466,10.875353,"05, 19, 33, 60-1"
324,QTD 168,Cầu vượt Linh Xuân,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.762476,10.873973,"05, 19, 33, 60-1"
330,QTD 106,Cầu vượt Linh Xuân,Trụ dừng,Quận Thủ Đức,Quốc lộ 1K,106.765579,10.874434,"05, 61-1"
327,QTD 107,Chợ Linh Xuân,Trụ dừng,Quận Thủ Đức,Quốc lộ 1K,106.766628,10.877382,"05, 61-1"
329,QTD 108,Thánh thất Cao Đài Linh Xuân,Trụ dừng,Quận Thủ Đức,Quốc lộ 1K,106.768066,10.88015,"05, 61-1"
332,QTD 109,Đường số 8,Trụ dừng,Quận Thủ Đức,Quốc lộ 1K,106.769487,10.881807,"05, 61-1"
331,QTD 110,Chùa Từ Quang,Trụ dừng,Quận Thủ Đức,Quốc lộ 1K,106.772568,10.885452,"05, 61-1"
333,QTD 111,Big C,Trụ dừng,Quận Thủ Đức,Quốc lộ 1K,106.774879,10.887267,"05, 61-1"
7208,BXLT Bien Hoa,Bến xe Biên Hòa,Bến xe,Ngoại thành,Quốc lộ 1K,106.808953,10.954127,"05, 60-1, 60-5, 60-7"
334,QTD 112,Big C,Trụ dừng,Quận Thủ Đức,Quốc lộ 1K,106.774583,10.887349,"05, 61-1"
335,QTD 113,Chùa Từ Quang,Trụ dừng,Quận Thủ Đức,Quốc lộ 1K,106.772271,10.885494,"05, 61-1"
336,QTD 114,Đường số 8,Trụ dừng,Quận Thủ Đức,Quốc lộ 1K,106.769396,10.882096,"05, 61-1"
338,QTD 115,Thành thất Cao Đài Linh Xuân,Trụ dừng,Quận Thủ Đức,Quốc lộ 1K,106.767744,10.880158,"05, 61-1"
337,QTD 116,Chợ Linh Xuân,Trụ dừng,Quận Thủ Đức,Quốc lộ 1K,106.766403,10.877611,"05, 61-1"
340,QTD 117,Cầu vượt Linh Xuân,Ô sơn,Quận Thủ Đức,Quốc lộ 1K,106.765366,10.874279,"05, 61-1"
339,QTD 187,Cầu vượt Linh Xuân,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.762095,10.874474,"05, 19, 33, 60-1"
341,QTD 188,Giày Thái Bình-Bình Đường,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.758689,10.875454,"05, 19, 33, 60-1"
343,QTD 189,Giày Thái Bình,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.757305,10.875738,"05, 19, 33"
342,QTD 190,Bến xe Lam Hồng,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.755631,10.876049,"05, 19, 33, 60-1"
344,QTD 191,Cầu vượt Sóng Thần,Nhà chờ,Quận Thủ Đức,Quốc lộ 1,106.746528,10.874115,"05, 19, 33, 60-1"
346,QTD 192,Chợ Tam Hải,Ô sơn,Quận Thủ Đức,Quốc lộ 1,106.744291,10.873373,"05, 19, 33, 60-1"
345,QTD 193,Hồ Bơi,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.739913,10.872177,"05, 19, 33, 60-1"
348,QTD 194,Chợ Tam Bình,Trụ dừng,Quận Thủ Đức,Quốc lộ 1,106.734474,10.870828,"05, 19, 33, 60-1"
347,QTD 195,Chợ đầu mối nông sản Thủ Đức,Nhà chờ,Quận Thủ Đức,Quốc lộ 1,106.729158,10.86812,"05, 19, 29, 33, 60-1, 60-5, 89"
349,QTD 214,Ngã 4 Bình Phước,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.72451,10.863809,"05, 19, 89, 91"
350,QTD 215,Hồ bơi Mèo Mun,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.724396,10.861345,"05, 19, 89"
353,QTD 216,UBND P.Hiệp Bình Phước,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.723782,10.859791,"05, 19, 89"
351,QTD 217,Trạm y tế P. Hiệp Bình Phước,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.722343,10.856024,"05, 19, 89"
355,QTD 218,Ngã 3 Đường Hiệp Bình,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.720719,10.852579,"05, 19, 89"
352,QTD 219,Ngã 3 Hiệp Bình,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.718346,10.848727,"05, 19"
358,QTD 220,Cân Nhơn Hòa,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.718086,10.844473,"05, 19, 91"
354,QTD 221,Đường số 4,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.716858,10.84109,"05, 19"
359,QTD 222,Đường số 3,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.714915,10.83877,"05, 19"
356,QTD 223,Cầu Ông Dầu,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.713745,10.835822,"05, 19"
357,QTD 224,Trạm xăng dầu,Trụ dừng,Quận Thủ Đức,Quốc lộ 13,106.71389,10.83294,"05, 19"
360,QTD 225,UBND P.Hiệp Bình Chánh,Nhà chờ,Quận Thủ Đức,Quốc lộ 13,106.714027,10.830039,"05, 19, 91"
361,QBTH 038,Cổng vào-Bến xe Miền Đông,Nhà chờ,Quận Bình Thạnh,Đinh Bộ Lĩnh,106.711257,10.816661,"05, 08, 14, 146, 19, 43, 60-3, 91, 93"
362,QBTH 039,Ngã Tư Nguyễn Xí,Trụ dừng,Quận Bình Thạnh,Đinh Bộ Lĩnh,106.709223,10.812625,"05, 08, 146, 24, 43, 60-3, 67, 93"
363,QBTH 040,Ngã Tư Chu Văn An,Trụ dừng,Quận Bình Thạnh,Đinh Bộ Lĩnh,106.709143,10.809759,"05, 08, 146, 24, 43, 60-3, 67, 93"
364,QBTH 041,Cầu Đinh Bộ Lĩnh,Trụ dừng,Quận Bình Thạnh,Đinh Bộ Lĩnh,106.709341,10.806908,"05, 08, 146, 24, 43, 60-3, 67, 93"
365,QBTH 042,Trạm xăng dầu,Trụ dừng,Quận Bình Thạnh,Đinh Bộ Lĩnh,106.709395,10.804421,"05, 08, 146, 24, 43, 60-3, 67, 93"
366,QBTH 010,Chợ Hàng Xanh,Trụ dừng,Quận Bình Thạnh,Bạch Đằng,106.710511,10.802793,"05, 08, 104, 146, 24, 43, 55, 60-3, 60-7, 67, 91"
368,QBTH 130,Trường trung học Gia Định,Trụ dừng,Quận Bình Thạnh,Xô Viết Nghệ Tĩnh,106.711037,10.79981,"05, 06, 14, 19, 44, 52"
367,QBTH 129,Trường Tiểu học Hồng Hà,Nhà chờ,Quận Bình Thạnh,Xô Viết Nghệ Tĩnh,106.710591,10.797328,"05, 06, 14, 19, 44, 52"
369,QBTH 128,Ngã ba Nguyễn Cửu Vân,Trụ dừng,Quận Bình Thạnh,Xô Viết Nghệ Tĩnh,106.709443,10.79511,"05, 06, 14, 19, 52"
373,QBTH 127,Nhà thờ Thị Nghè,Trụ dừng,Quận Bình Thạnh,Xô Viết Nghệ Tĩnh,106.708054,10.793661,"05, 06, 14, 19, 52"
370,Q1 098,Thảo Cầm Viên,Nhà chờ,Quận 1,Nguyễn Thị Minh Khai,106.705259,10.790694,"05, 06, 14, 19, 52"
374,Q1 099,Đài truyền hình,Nhà chờ,Quận 1,Nguyễn Thị Minh Khai,106.702011,10.787157,"05, 06, 14, 45, 52"
371,Q1 100,nhà thờ Mạc Ti Nho,Nhà chờ,Quận 1,Nguyễn Thị Minh Khai,106.701294,10.786397,"05, 06, 14, 45, 52"
372,Q1 101,Phùng Khắc Khoan,Trụ dừng,Quận 1,Phùng Khắc Khoan,106.698586,10.784048,"05, 06, 14, 52"
378,Q3 085,Hồ Con Rùa,Trụ dừng,Quận 3,Trần Cao Vân,106.696411,10.783314,"05, 06, 14, 52"
375,Q3 105,Sân Phan Đình Phùng,Nhà chờ,Quận 3,Võ Văn Tần,106.694402,10.781172,"05, 06, 14"
377,Q3 106,Bảo tàng chứng tích chiến tranh,Nhà chờ,Quận 3,Võ Văn Tần,106.69254,10.779143,"05, 06, 14, DL01, DL02"
376,Q3 107,Trần Quốc Thảo,Nhà chờ,Quận 3,Võ Văn Tần,106.691365,10.777889,"05, 06, 14"
379,Q3 108,Đại học Mở thành phố HCM,Trụ dừng,Quận 3,Võ Văn Tần,106.69004,10.776418,"05, 06, 14"
381,Q3 005,Nguyễn Thị Minh Khai,Trụ dừng,Quận 3,Bà Huyện Thanh Quan,106.690186,10.775102,"05, 06, 14"
380,Q3 069,Cách Mạng tháng 8,Trụ dừng,Quận 3,Nguyễn Thị Minh Khai,106.689021,10.77342,"05, 06, 14, 38"
383,Q3 070,Tôn Thất Tùng,Trụ dừng,Quận 3,Nguyễn Thị Minh Khai,106.686634,10.77079,"05, 06, 14, 38"
382,Q3 071,Bệnh viện Từ Dũ,Trụ dừng,Quận 3,Nguyễn Thị Minh Khai,106.684883,10.768946,"05, 06, 14, 38"
89,Q3 072,Trung ương Hội Chữ thập đỏ TP,Nhà chờ,Quận 3,Nguyễn Thị Minh Khai,106.683657,10.767723,"05, 06, 14, 27, 38, 53"
90,Q3 073,Nhà sách Minh Khai,Trụ dừng,Quận 3,Nguyễn Thị Minh Khai,106.68238,10.766395,"05, 06, 14, 27, 38, 53"
385,Q10 079,Công viên Âu Lạc,Nhà chờ,Quận 10,Hùng Vương,106.680443,10.764877,05
384,Q10 080,Ngã tư Trần Bình Trọng,Nhà chờ,Quận 10,Hùng Vương,106.678963,10.763913,"05, 53"
387,Q10 081,Ngã tư Lê Hồng Phong,Ô sơn,Quận 10,Hùng Vương,106.676967,10.762606,05
3180,Q10 082,Ngã tư Trần Nhân Tông,Trụ dừng,Quận 10,Hùng Vương,106.676012,10.761984,"05, 91"
2978,Q10 047,Trường CĐ Sư phạm TW thành phố,Trụ dừng,Quận 10,Nguyễn Chí Thanh,106.670578,10.760277,"05, 45"
389,Q10 048,Nguyễn Tiểu La,Trụ dừng,Quận 10,Nguyễn Chí Thanh,106.667976,10.759739,"05, 45"
392,Q10 049,Ngã tư Ngô Quyền,Trụ dừng,Quận 10,Nguyễn Chí Thanh,106.665171,10.759228,"05, 45"
391,Q10 050,Nhà máy Bia Sài Gòn,Nhà chờ,Quận 10,Nguyễn Chí Thanh,106.66452,10.759078,"05, 45"
393,Q11 021,Bệnh viện Răng Hàm Mặt,Trụ dừng,Quận 11,Nguyễn Chí Thanh,106.660828,10.758364,"05, 45, 62, 94"
1608,Q11 022,Chợ Thiếc,Biển treo,Quận 11,Nguyễn Chí Thanh,106.657387,10.757636,05
1599,Q11 023,Tạ Uyên,Trụ dừng,Quận 11,Nguyễn Chí Thanh,106.65412,10.756951,05
1017,Q5 080,Tạ Uyên,Trụ dừng,Quận 5,Tạ Uyên,106.653696,10.755201,"05, 103, 23"
464,Q5 023,Bến xe Chợ Lớn,Trụ dừng,Quận 5,Hồng Bàng,106.652334,10.753331,"06, 09, 103, 139, 23, 62-1, 62-10, 62-6, 62-7, 63-1, 68, 81"
470,Q5 024,Thuận Kiều Plaza,Nhà chờ,Quận 5,Hồng Bàng,106.656749,10.754111,"06, 139, 150, 63-1, 68"
437,Q5 025,Bệnh viện Chợ Rẫy,Trụ dừng,Quận 5,Hồng Bàng,106.659232,10.754553,"06, 07, 08, 139, 150, 56, 62, 63-1, 68"
439,Q5 026,Đại học Y Dược,Nhà chờ,Quận 5,Hồng Bàng,106.663191,10.75536,"06, 07, 10, 139, 150, 56, 68"
440,Q5 027,Bệnh viện Đại học Y Dược,Nhà chờ,Quận 5,Hồng Bàng,106.664683,10.755671,"06, 07, 139, 150, 56, 68"
465,Q5 006,Bệnh viện Nguyễn Tri Phương,Trụ dừng,Quận 5,An Dương Vương,106.670492,10.756714,"06, 139, 56"
469,Q5 007,Chợ An Đông,Trụ dừng,Quận 5,An Dương Vương,106.672182,10.757057,"06, 139, 56"
466,Q5 008,Huỳnh Mẫn Đạt,Trụ dừng,Quận 5,An Dương Vương,106.676576,10.758374,"06, 139, 38, 45, 56"
472,Q5 009,Chợ Bầu Sen,Ô sơn,Quận 5,An Dương Vương,106.678453,10.759138,"06, 139, 38, 45, 56"
467,Q5 010,Đại học Sài Gòn,Nhà chờ,Quận 5,An Dương Vương,106.682321,10.760672,"06, 139, 38, 45, 56"
474,Q1 141,ĐH Khoa Học Tự Nhiên,Nhà chờ,Quận 1,Nguyễn Văn Cừ,106.683052,10.762292,"06, 38"
471,Q1 142,Trường Lê Hồng Phong,Nhà chờ,Quận 1,Nguyễn Văn Cừ,106.68216,10.764503,"06, 38"
476,QBTH 059,Đại học Hutech,Ô sơn,Quận Bình Thạnh,Điện Biên Phủ,106.714255,10.800827,"06, 104, 150, 43, 52, 55, 60-3, 60-7, 67, 72-1"
473,QBTH 058,Khu Du lịch Văn Thánh,Nhà chờ,Quận Bình Thạnh,Điện Biên Phủ,106.717404,10.799531,"06, 104, 150, 43, 52, 55, 60-3, 60-7, 67"
475,QBTH 057,Cầu Sài Gòn,Trụ dừng,Quận Bình Thạnh,Điện Biên Phủ,106.719496,10.798525,"06, 104, 150, 43, 52, 55, 60-3, 60-7, 67"
477,Q2 071,Cầu Đen,Nhà chờ,Quận 2,Xa Lộ Hà Nội,106.7342,10.799978,"06, 10, 104, 150, 30, 52, 53, 55, 56, 60-7, 67, 72-1"
478,Q2 072,Thảo Điền,Nhà chờ,Quận 2,Xa Lộ Hà Nội,106.738899,10.800838,"06, 104, 150, 30, 52, 55, 56, 60-3, 60-7, 67"
480,Q2 073,Metro Quận 2,Nhà chờ,Quận 2,Xa Lộ Hà Nội,106.742928,10.801584,"06, 104, 150, 30, 52, 55, 56, 60-3, 60-7, 67"
479,Q2 074,Cát Lái,Nhà chờ,Quận 2,Xa Lộ Hà Nội,106.748089,10.802592,"06, 104, 150, 30, 52, 55, 56, 60-3, 60-7, 67"
482,Q9 210,Xi măng hà tiên - trạm thu phí,Nhà chờ,Quận 9,Xa Lộ Hà Nội,106.758394,10.819206,"06, 104, 150, 30, 52, 55, 56, 60-3, 60-7, 67, 99"
481,Q9 211,Ngã 4 Tây Hòa (RMK),Nhà chờ,Quận 9,Xa Lộ Hà Nội,106.760775,10.825972,"06, 104, 150, 30, 52, 55, 56, 60-3, 60-7, 67, 99"
